ZONE T="ZONE1"
I= 41 ,J= 21 ,K=1,F=POINT
  8.25   0.0250  37.87   0.00 -56.34 -56.02  -0.0197   0.1269  -0.1019 -60.93 -56.13   0.00   0.0000   0.0000 -53.17  25.00 169.71   0.51
  8.50   0.0250  35.88   0.00 -55.71 -55.46  -0.0197   0.1308  -0.1058 -60.64 -55.53   0.00   0.0000   0.0000 -52.57  25.00 174.86   0.51
  8.75   0.0250  34.06   0.00 -55.05 -54.89  -0.0197   0.1346  -0.1096 -60.35 -54.94   0.00   0.0000   0.0000 -51.98  25.00 180.00   0.51
  9.00   0.0250  32.21   0.00 -54.36 -54.31  -0.0197   0.1385  -0.1135 -60.07 -54.32   0.00   0.0000   0.0000 -51.38  25.00 185.14   0.51
  9.25   0.0250  30.36   0.00 -53.63 -53.71  -0.0197   0.1423  -0.1173 -59.78 -53.69   0.00   0.0000   0.0000 -50.78  25.00 190.29   0.51
  9.50   0.0250  28.50   0.00 -52.86 -53.10  -0.0197   0.1462  -0.1212 -59.50 -53.03   0.00   0.0000   0.0000 -50.18  25.00 195.43   0.51
  9.75   0.0250  26.66   0.00 -52.06 -52.48  -0.0197   0.1500  -0.1250 -59.21 -52.37   0.00   0.0000   0.0000 -49.58  25.00 200.57   0.51
 10.00   0.0250  24.79   0.00 -51.21 -51.85  -0.0197   0.1538  -0.1288 -58.93 -51.69   0.00   0.0000   0.0000 -48.97  25.00 205.71   0.51
  0.00   0.0375   0.00   0.00   0.00   0.00   0.0000   0.0000   0.0375   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00   0.00   0.77
  0.25   0.0375   0.00   0.00   0.00   0.00   0.0000   0.0038   0.0337   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00   5.14   0.77
  0.50   0.0375   0.00   0.00   0.00   0.00   0.0000   0.0077   0.0298   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  10.29   0.77
  0.75   0.0375   0.00   0.00   0.00   0.00   0.0000   0.0115   0.0260   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  15.43   0.77
  1.00   0.0375   2.00   0.00   0.00   0.00   0.0000   0.0154   0.0221   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  20.57   0.77
  1.25   0.0375   2.00   0.00   0.00   0.00   0.0000   0.0192   0.0183   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  25.71   0.77
  1.50   0.0375   2.36   0.00   0.00   0.00   0.0000   0.0231   0.0144   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  30.86   0.77
  1.75   0.0375   5.00   0.00   0.00   0.00   0.0000   0.0269   0.0106   0.00   0.00   0.00   0.0000   0.0000   0.00  25.00  36.00   0.77
  2.00   0.0375   8.05   0.00 -55.30 -57.41   0.0000   0.0308   0.0067 -64.54 -55.36   0.00   0.0000   0.0000 -55.02  25.00  41.14   0.77
  2.25   0.0375   9.83   0.00 -55.54 -57.68   0.0000   0.0346   0.0029 -64.42 -55.66   0.00   0.0000   0.0000 -55.03  25.00  46.29   0.77
  2.50   0.0375  11.50   0.00 -55.76 -57.83   0.0000   0.0385  -0.0010 -64.28 -55.99   0.00   0.0000   0.0000 -55.05  25.00  51.43   0.77
  2.75   0.0375  13.16   0.00 -55.97 -57.91   0.0000   0.0423  -0.0048 -64.14 -56.33   0.00   0.0000   0.0000 -55.06  25.00  56.57   0.77
  3.00   0.0375  14.82   0.00 -56.16 -57.96   0.0000   0.0462  -0.0087 -64.00 -56.75   0.00   0.0000   0.0000 -55.07  25.00  61.71   0.77
  3.25   0.0375  18.12   0.00 -56.28 -57.95   0.0000   0.0500  -0.0125 -63.83 -57.14   0.00   0.0000   0.0000 -55.07  25.00  66.86   0.77
  3.50   0.0375  19.79   0.00 -56.45 -57.98   0.0000   0.0538  -0.0163 -63.69 -57.83   0.00   0.0000   0.0000 -55.08  25.00  72.00   0.77
  3.75   0.0375  21.47   0.00 -56.61 -57.99   0.0000   0.0577  -0.0202 -63.56 -57.92   0.00   0.0000   0.0000 -55.09  25.00  77.14   0.77
  4.00   0.0375  21.44   0.00 -56.80 -58.03   0.0000   0.0615  -0.0240 -63.44 -57.98   0.00   0.0000   0.0000 -55.10  25.00  82.29   0.77
  4.25   0.0375  23.09   0.00 -56.94 -58.02   0.0000   0.0654  -0.0279 -63.31 -58.00   0.00   0.0000   0.0000 -55.11  25.00  87.43   0.77
  4.50   0.0375  24.77   0.00 -57.07 -58.02   0.0000   0.0692  -0.0317 -63.19 -58.02   0.00   0.0000   0.0000 -55.12  25.00  92.57   0.77
  4.75   0.0375  26.42   0.00 -57.19 -58.00   0.0000   0.0731  -0.0356 -63.06 -58.02   0.00   0.0000   0.0000 -55.12  25.00  97.71   0.77
  5.00   0.0375  28.10   0.00 -57.31 -58.00   0.0000   0.0769  -0.0394 -62.94 -58.03   0.00   0.0000   0.0000 -55.13  25.00 102.86   0.77
  5.25   0.0375  29.76   0.00 -57.42 -57.98   0.0000   0.0808  -0.0433 -62.82 -58.03   0.00   0.0000   0.0000 -55.14  25.00 108.00   0.77
  5.50   0.0375  31.45   0.00 -57.53 -57.97  -0.0197   0.0846  -0.0471 -62.70 -58.03   0.00   0.0000   0.0000 -55.14  25.00 113.14   0.77
  5.75   0.0375  33.15   0.00 -57.63 -57.96  -0.0197   0.0885  -0.0510 -62.59 -58.04   0.00   0.0000   0.0000 -55.15  25.00 118.29   0.77
  6.00   0.0375  34.85   0.00 -57.74 -57.94  -0.0197   0.0923  -0.0548 -62.48 -58.04   0.00   0.0000   0.0000 -55.16  25.00 123.43   0.77
  6.25   0.0375  36.47   0.00 -57.83 -57.93  -0.0197   0.0962  -0.0587 -62.37 -58.03   0.00   0.0000   0.0000 -55.16  25.00 128.57   0.77
  6.50   0.0375  38.24   0.00 -57.93 -57.92  -0.0197   0.1000  -0.0625 -62.26 -58.03   0.00   0.0000   0.0000 -55.17  25.00 133.71   0.77
  6.75   0.0375  39.88   0.00 -58.01 -57.90  -0.0197   0.1038  -0.0663 -62.15 -58.02   0.00   0.0000   0.0000 -55.17  25.00 138.86   0.77
  7.00   0.0375  39.83   0.00 -58.12 -57.89  -0.0197   0.1077  -0.0702 -62.05 -58.04   0.00   0.0000   0.0000 -55.18  25.00 144.00   0.77
  7.25   0.0375  41.57   0.00 -58.20 -57.88  -0.0197   0.1115  -0.0740 -61.95 -58.03   0.00   0.0000   0.0000 -55.18  25.00 149.14   0.77
  7.50   0.0375  40.64   0.00 -57.68 -57.38  -0.0197   0.1154  -0.0779 -61.69 -57.50   0.00   0.0000   0.0000 -54.66  25.00 154.29   0.77
  7.75   0.0375  39.04   0.00 -57.03 -56.78  -0.0197   0.1192  -0.0817 -61.37 -56.88   0.00   0.0000   0.0000 -54.01  25.00 159.43   0.77
  8.00   0.0375  36.59   0.00 -56.44 -56.22  -0.0197   0.1231  -0.0856 -61.08 -56.31   0.00   0.0000   0.0000 -53.42  25.00 164.57   0.77
  8.25   0.0375  34.49   0.00 -55.82 -55.66  -0.0197   0.1269  -0.0894 -60.79 -55.72   0.00   0.0000   0.0000 -52.83  25.00 169.71   0.77
  8.50   0.0375  32.62   0.00 -55.16 -55.09  -0.0197   0.1308  -0.0933 -60.50 -55.11   0.00   0.0000   0.0000 -52.23  25.00 174.86   0.77
  8.75   0.0375  30.85   0.00 -54.48 -54.52  -0.0197   0.1346  -0.0971 -60.22 -54.51   0.00   0.0000   0.0000 -51.64  25.00 180.00   0.77
  9.00   0.0375  29.00   0.00 -53.76 -53.92  -0.0197   0.1385  -0.1010 -59.93 -53.89   0.00   0.0000   0.0000 -51.04  25.00 185.14   0.77
  9.25   0.0375  27.20   0.00 -53.01 -53.32  -0.0197   0.1423  -0.1048 -59.64 -53.24   0.00   0.0000   0.0000 -50.44  25.00 190.29   0.77
  9.50   0.0375  25.40   0.00 -52.22 -52.71  -0.0197   0.1462  -0.1087 -59.36 -52.59   0.00   0.0000   0.0000 -49.85  25.00 195.43   0.77
