ZONE T="ZONE1"
I= 61 ,J= 22 ,K=1,F=POINT
 -1.000   0.06667  33.60067   0.779 -56.759 -60.583   2.62484  -0.01429   0.08095 -64.060   0.000   0.000   0.00000   1.48122   0.000  16.616
 -0.750   0.06667  35.20070   0.499 -56.702 -60.336   2.62049  -0.01071   0.07738 -63.714   0.000   0.000   0.00000   1.46778   0.000  16.863
 -0.500   0.06667  36.80074   0.219 -56.421 -60.099   2.61699  -0.00714   0.07381 -63.385   0.000   0.000   0.00000   1.45452   0.000  17.095
 -0.250   0.06667  37.60075  -0.046 -56.406 -59.876   2.61149  -0.00357   0.07024 -63.071   0.000   0.000   0.00000   1.44168   0.000  17.315
  0.000   0.06667  39.20078  -0.304 -56.443 -59.678   2.60767   0.00000   0.06667 -62.771   0.000   0.000   0.00000   1.42896   0.000  17.524
  0.250   0.06667  40.80082  -0.566 -56.241 -59.479   2.60415   0.00357   0.06310 -62.482   0.000   0.000   0.00000   1.41662   0.000  17.724
  0.500   0.06667  42.00084  -0.821 -56.129 -59.305   2.59892   0.00714   0.05952 -62.204   0.000   0.000   0.00000   1.40431   0.000  17.915
  0.750   0.06667  43.20086  -1.069 -56.104 -59.122   2.59541   0.01071   0.05595 -61.936   0.000   0.000   0.00000   1.39243   0.000  18.099
  1.000   0.06667  44.80090  -1.313 -56.109 -58.965   2.59039   0.01429   0.05238 -61.677   0.000   0.000   0.00000   1.38104   0.000  18.275
  1.250   0.06667  46.80094  -1.550 -56.140 -58.808   2.58502   0.01786   0.04881 -61.426   0.000   0.000   0.00000   1.36872   0.000  18.446
  1.500   0.06667  48.40097  -1.789 -56.104 -58.652   2.57724   0.02143   0.04524 -61.182   0.000   0.000   0.00000   1.35731   0.000  18.611
  1.750   0.06667  50.00100  -2.027 -55.998 -58.497   2.56660   0.02500   0.04167 -60.945   0.000   0.000   0.00000   1.34621   0.000  18.771
  2.000   0.06667  51.20102  -2.254 -56.017 -58.358   2.54813   0.02857   0.03810 -60.713   0.000   0.000   0.00000   1.33511   0.000  18.926
  2.250   0.06667  52.80106  -2.489 -55.942 -58.204   2.52868   0.03214   0.03452 -60.487   0.000   0.000   0.00000   1.32439   0.000  19.077
  2.500   0.06667  54.40109  -2.712 -55.928 -58.062   2.49795   0.03571   0.03095 -60.265   0.000   0.000   0.00000   1.31403   0.000  19.224
  2.750   0.06667  55.60111  -2.940 -55.840 -57.913   2.45690   0.03929   0.02738 -60.046   0.000   0.000   0.00000   1.30412   0.000  19.367
  3.000   0.06667  57.20114  -3.162 -55.778 -57.747   2.39261   0.04286   0.02381 -59.828   0.000   0.000   0.00000   1.29524   0.000  19.507
  3.250   0.06667  58.00116  -3.382 -55.716 -57.601   2.32674   0.04643   0.02024 -59.612   0.000   0.000   0.00000   1.28580   0.000  19.644
  3.500   0.06667  59.20118  -3.588 -55.819 -57.451   2.22726   0.05000   0.01667 -59.396   0.000   0.000   0.00000   1.27808   0.000  19.777
  3.750   0.06667  60.00120  -3.806 -55.697 -57.290   2.11465   0.05357   0.01310 -59.179   0.000   0.000   0.00000   1.26965   0.000  19.909
  4.000   0.06667  61.20122  -4.009 -55.501 -57.112   1.99784   0.05714   0.00952 -58.960   0.000   0.000   0.00000   1.26285   0.000  20.037
  4.250   0.06667  61.60123  -4.206 -55.472 -56.926   1.85421   0.06071   0.00595 -58.738   0.000   0.000   0.00000   1.25605   0.000  20.163
  4.500   0.06667  62.00124  -4.396 -55.401 -56.759   1.69986   0.06429   0.00238 -58.515   0.000   0.000   0.00000   1.24999   0.000  20.287
  4.750   0.06667  61.60123  -4.577 -55.302 -56.561   1.55023   0.06786  -0.00119 -58.288   0.000   0.000   0.00000   1.24439   0.000  20.409
  5.000   0.06667  60.40121  -4.746 -55.373 -56.366   1.39325   0.07143  -0.00476 -58.059   0.000   0.000   0.00000   1.23955   0.000  20.529
  5.250   0.06667  54.80110  -4.918 -55.077 -56.154   1.24270   0.07500  -0.00833 -57.829   0.000   0.000   0.00000   1.23474   0.000  20.647
  5.500   0.06667  40.00080  -5.063 -55.123 -55.955   1.14257   0.07857  -0.01190 -57.594   0.000   0.000   0.00000   1.23108   0.000  20.764
  5.750   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.08214  -0.01548   0.000   0.000   0.000   0.00000   1.72411   0.000  37.590
  6.000   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.08571  -0.01905   0.000   0.000   0.000   0.00000   1.72718   0.000  37.734
  6.250   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.08929  -0.02262   0.000   0.000   0.000   0.00000   1.73112   0.000  37.875
  6.500   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.09286  -0.02619   0.000   0.000   0.000   0.00000   1.73419   0.000  38.015
  6.750   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.09643  -0.02976   0.000   0.000   0.000   0.00000   1.73766   0.000  38.151
  7.000   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.10000  -0.03333   0.000   0.000   0.000   0.00000   1.74131   0.000  38.285
  7.250   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.10357  -0.03690   0.000   0.000   0.000   0.00000   1.74461   0.000  38.418
  7.500   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.10714  -0.04048   0.000   0.000   0.000   0.00000   1.74820   0.000  38.548
  7.750   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.11071  -0.04405   0.000   0.000   0.000   0.00000   1.75170   0.000  38.675
  8.000   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.11429  -0.04762   0.000   0.000   0.000   0.00000   1.75514   0.000  38.801
  8.250   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.11786  -0.05119   0.000   0.000   0.000   0.00000   1.75882   0.000  38.925
  8.500   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.12143  -0.05476   0.000   0.000   0.000   0.00000   1.76227   0.000  39.047
  8.750   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.12500  -0.05833   0.000   0.000   0.000   0.00000   1.76566   0.000  39.167
  9.000   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.12857  -0.06190   0.000   0.000   0.000   0.00000   1.76935   0.000  39.287
  9.250   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.13214  -0.06548   0.000   0.000   0.000   0.00000   1.77326   0.000  39.404
  9.500   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.13571  -0.06905   0.000   0.000   0.000   0.00000   1.77656   0.000  39.520
  9.750   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.13929  -0.07262   0.000   0.000   0.000   0.00000   1.77993   0.000  39.636
 10.000   0.06667   1.20002   0.000   0.000   0.000   0.00000   0.14286  -0.07619   0.000   0.000   0.000   0.00000   1.78357   0.000  39.749
